TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
ATHI,89179,94973V10,20041216,20141202,1
ATHI,89179,03675210,20141218,20220331,1
ATK,76477,01880410,19901115,20150209,1
ATK,76477,68557N10,20150219,20180606,1
ATKR,16119,04764910,20160714,20220331,1
ATL2,82157,04916410,19951019,20030905,1
ATL2,,,20030918,20050216,6
ATL2,91262,04916420,20060531,20220331,1
ATNH,92296,04685W10,20070920,20190211,1
ATNI,77090,04907910,19920618,19971230,1
ATNI,77090,04907920,19980820,20160620,1
ATNI,77090,00215F10,20160714,20220331,1
ATNM,14497,00507W10,20140326,20200810,1
ATNM,14497,00507W20,20200820,20220331,1
ATNX,16777,04685N10,20170720,20220331,1
ATOS,13693,04962H10,20121220,20160825,1
ATOS,13693,04962H20,20160915,20180419,1
ATOS,13693,04962H50,20180517,20220331,1
ATR,79133,03833610,19931216,20220331,1
ATRA,14991,04651310,20141120,20220331,1
ATRN,83469,04311320,19960815,20220331,1
ATUS,16753,02156K10,20170720,20220331,1
AUD,44644,05301510,19760115,20220331,1
AVAV,91733,00807310,20070215,20220331,1
AVD,11144,03037110,20011115,20220331,1
AVEO,93301,05358810,20100318,20200219,1
AVEO,93301,05358830,20200220,20220331,1
AVID,78955,05367P10,19930520,20220331,1
AVII,85002,00234610,20000420,20120711,1
AVII,85002,80360710,20120719,20220331,1
AVLR,17855,05338G10,20180719,20220331,1
AVND,81541,05434110,19950720,19990228,1
AVND,81541,55263D10,19990318,20011106,1
AVND,81541,55264U10,20011115,20190321,1
AVP,40416,05430310,19760115,20200103,1
AVSN,10701,58445V10,19880816,19890116,1
AVSN,10701,58445V20,19890216,19910328,1
AVSN,79678,00493020,19931022,20080709,1
AVSN,79678,00507V10,20080717,20220331,1
AVT,27684,05380710,19760115,20220331,1
AVTR,16030,05349410,19921217,20120215,1
AVTR,16030,00234P10,20120216,20181001,1
AVX1,81912,00244410,19951116,20200327,1
AVXS,15934,05366U10,20160317,20180514,1
AVY,44601,05362710,19760115,19901014,1
AVY,44601,05361110,19901115,20220331,1
AVYA,17234,05351X10,20180118,20220331,1
AWI,91516,04247X10,20061019,20220331,1
AWKC,92614,03042010,20080515,20220331,1
AWRE,83844,05453N10,19961017,20220331,1
AXAS,76888,00383010,19940120,20201018,1
AXAS,76888,00383030,20201119,20210803,1
AXL,86547,02406110,19990318,20220331,1
AXNX,18190,05465P10,20181220,20220331,1
AXON,15486,G0750W10,20150618,20190507,1
AXON,15486,G0750W20,20190516,20201112,1
AXON,15486,82939910,20201119,20220331,1
AXP,59176,02581610,19760115,20220331,1
AXTI,86051,03051410,19980618,20000821,1
AXTI,86051,00246W10,20000914,20220331,1
AYI,89216,00508Y10,20011220,20220331,1
AYX,16597,02156B10,20170420,20220331,1
AYZS,81540,03071P10,19950404,19950419,5
AZO,76605,05333210,19910516,20220331,1
AZP,27991,04055510,19760115,19850428,1
AZP,27991,00246010,19850516,19870426,1
AZP,27991,72348410,19870514,20220331,1
AZPN,80957,04532710,19941215,20220331,1
AZPN,,,20220519,,6
AZTC,16126,05482510,19831215,20000813,1
AZTC,16126,00247410,20000817,20220331,1
B,39693,06780610,19780420,20220331,1
BA,19561,09702310,19760115,20220331,1
BABY,89036,63905010,20010830,20220331,1
BAH,12366,09950210,20101118,20220331,1
BANA,85789,05968610,19851219,19921014,1
BANA,85789,05969210,19921026,20171031,1
BANA,85789,05971J10,20171116,20211028,1
BANA,85789,12740C10,20211118,20220331,1
BAND,17106,05988J10,20171214,20220331,1
BAW,19581,09523220,19880915,19900401,1
BAW,19581,56418320,19900419,19910502,1
BAW,,,19910516,19910619,6
BAW,75285,56418H10,19910620,20220331,1
BAX,27887,07189210,19760504,19880517,1
BAX,27887,07181310,19880616,20220331,1
BBBY,77659,07589610,19920716,20220331,1
BBFS,91849,11133T10,20070419,20220331,1
BBGC,90494,06846N10,20041216,20180319,1
BBGC,90494,43114K10,20180419,20201029,1
BBGC,90494,43114K20,20201119,20210401,1
BBMO,,,20070614,20121219,6
BBMO,13965,67778H20,20130613,20190203,1
BBMO,13965,67778H30,20190214,20190714,1
BBMO,13965,64132K10,20190718,20220331,1
BBRG,12348,10567B10,20101118,20180523,1
BBSI,79249,06846310,19931014,20220331,1
BBUY,85914,08651610,19850418,20220331,1
BBWA,90371,12007610,20041118,20220331,1
BC,10874,11704310,19760115,20220331,1
BC05,,,20040415,20040616,6
BC05,91015,05529810,20051214,20220331,1
BCCZ,13766,09739D10,20130418,20220331,1
BCEI,13116,09779310,20120119,20170430,1
BCEI,13116,09779340,20170518,20211101,1
BCEI,13116,17888H10,20211118,20220331,1
BCMP,52230,09946710,19780512,19870616,1
BCMP,52230,77032310,19870716,20220331,1
BCOV,13260,10921T10,20120315,20220331,1
BCRX,80306,09058V10,19940519,20220331,1
BCSF,18222,05684B10,20181220,20220331,1
BDAL,88504,11679510,20000914,20030701,1
BDAL,88504,11679410,20030717,20220331,1
BDEP,16505,06670210,19870115,19910101,1
BDEP,16505,06670410,19910117,19970511,1
BDEP,16505,73317410,19970515,20120529,1
BDEP,16505,73317470,20120614,20220331,1
BDGE,,,20031016,20040714,6
BDGE,92716,10803510,20080609,20210131,1
BDGE,92716,25432X10,20210218,20220331,1
BDPI,92902,10807M10,20090416,20190414,1
BDPI,92902,98979V10,20190418,20220331,1
BDSI,,,20020718,20031119,6
BDSI,89445,09060J10,20031120,20220322,1
BDX,39642,07588710,19760115,20220331,1
BEAT,92587,14159L10,20080320,20130731,1
BEAT,92587,09067210,20130815,20210208,1
BECN,90353,07368510,20041014,20220331,1
BEI,76224,08160H10,19901018,20220331,1
BEL,50534,07745510,19760715,19801210,5
BEL,65875,07785310,19840216,20000702,1
BEL,65875,92343V10,20000720,20220331,1
BELF,17444,07734710,19880114,19980709,1
BELF,17444,07734720,19980716,20030319,1
BELF,86242,07734730,20030320,20220331,1
BELF/1,86242,07734730,19980820,20030319,1
BELF/1,,,20030320,20040414,6
BELF/1,17444,07734720,20040415,20220331,1
BER,29612,07400510,19760115,19881031,1
BER,29612,07400520,19890316,19970101,1
BER,29612,03820C10,19970116,20220331,1
BERY,13604,08579W10,20121115,20220331,1
BETR,15599,03211L10,20150917,20180130,1
BFCI,77478,10565810,19920618,20000727,1
BFCI,77478,17104610,20000817,20190417,1
BFCI,,,20190418,20220131,6
BFD,29938,11563710,19760617,19870430,1
BFD1,29946,11563720,19830915,20220331,1
BFX1,86889,25493110,19990505,20020520,1
BFX1,86889,63910B10,20020620,20220331,1
BG,10866,11565710,19760819,19990527,1
BG,10866,11573610,19990617,20150528,1
BG,10866,12950010,20150618,20220331,1
BGFV,89413,08915P10,20020815,20220331,1
BGG,17961,10904310,19760115,20200720,1
BGG,,,20200820,,6
BGH,10890,12278110,19760115,19861109,1
BGH,10890,90921410,19861120,20091025,1
BGH,10890,90921430,20091119,20220331,1
BGS,91977,05508R10,20070614,20220331,1
BHBK,14792,09557310,20140814,20190329,1
BHFWV,16816,10922N10,20170817,20220331,1
BHI1,75034,05722410,19870424,20170704,1
BHI1,75034,05722G10,20170720,20220331,1
BHL,88280,08468010,20000914,20220331,1
BHP,61946,09211310,19771215,20220331,1
BI0B,93106,69386410,20091105,20100412,1
BI0B,93106,13174510,20100415,20150422,1
BI0B,93106,29562510,20150514,20180425,1
BI0C,76038,09062W10,20040415,20140128,1
BI0C,76038,09062W20,20140220,20220331,1
BID,75316,83589810,19881020,20191002,1
BIEF,92089,09064Y10,20070614,20120614,1
BIEF,92089,09064Y30,20120719,20141027,1
BIEF,92089,39270910,20141120,20220331,1
BIO,61508,09057210,19780720,19800319,1
BIO,61516,09057220,19800320,20220331,1
BIOD,92032,09064M10,20070517,20120611,1
BIOD,92032,09064M20,20120614,20161103,1
BIOD,92032,01345P10,20161117,20220331,1
BIVVV,16544,09075E10,20170216,20180308,1
BK,49656,06405710,19780914,20070701,1
BK,49656,06405810,20070719,20220331,1
BKD,90988,11246310,20051215,20220331,1
BKHM,88149,09856Q10,20000518,20040909,1
BKHM,90354,09856E10,20041014,20090427,1
BKHM,90354,67555N10,20090514,20100429,1
BKHM,90354,67555N20,20100520,20181207,1
BKHT/1,83443,08467020,19980716,20100120,1
BKHT/1,83443,08467070,20100218,20220331,1
BKLE,77584,11844010,19920716,20220331,1
BKLY,17743,08442310,19820520,20220331,1
BKMU,88792,06374810,20011115,20031029,1
BKMU,88792,06375010,20031120,20180131,1
BKS,79667,06777410,19931216,20190806,1
BKU,12515,06652K10,20110317,20220331,1
BKYS,,,20020919,20030917,6
BKYS,90101,00764X10,20040429,20100425,1
BKYS,90101,00764X20,20100520,20130310,1
BKYS,90101,57631410,20130314,20170427,1
BKYS,90101,80511110,20170518,20220331,1
BL,16381,09239B10,20161215,20220331,1
BLCM,15125,07948110,20150115,20200205,1
BLCM,15125,07948140,20200220,20220331,1
BLCP,10318,05766520,20000914,20220331,1
BLDG,77501,62885210,19920618,20100307,1
BLDG,77501,62885220,20100318,20190523,1
BLDG,77501,21925D10,20190620,20220331,1
BLDR,90720,12008R10,20050714,20220331,1
BLK,62519,09368010,19810416,19870923,1
BLK,62519,29271910,19871015,19940601,1
BLK,62519,29271940,19940616,19950525,1
BLK,62519,26874Q10,19950615,20091222,1
BLK,19661,29358Q10,20100114,20120521,1
BLK,93159,G3157S10,20120614,20190410,1
BLK,93159,G3166L10,20190418,20190730,1
BLK,93159,G9402V10,20190815,20200817,1
BLK,,,20200820,,6
BLKB,90276,09227Q10,20040819,20220331,1
BLKI,87267,09247X10,19991014,20220331,1
BLL,57568,05849810,19760115,20220331,1
BLL,,,20220519,,6
BLMN,13548,09423510,20120920,20220331,1
BLSY,,,20071115,20110316,6
BLSY,12906,87164P10,20110727,20170305,1
BLSY,12906,78470V10,20170316,20200114,1
BLUB,13947,09609G10,20130718,20220331,1
BMI,53110,05652510,19760115,20220331,1
BMRN,87056,09061G10,19990916,20220331,1
BMS,43772,08143710,19760115,20190610,1
BMT1,86124,11766510,19920917,20211231,1
BMY,19393,11009710,19760115,19891003,1
BMY,19393,11012210,19891019,20220331,1
BNCL,92195,08173R10,20070719,20150112,1
BNCL,92195,08171T10,20150115,20190228,1
BNED,15489,06777U10,20150820,20220331,1
BNFT,14149,08180D10,20131017,20220331,1
BNHI,16548,05968510,19800102,19970427,1
BNHI,16548,69405810,19970515,20020428,1
BNHI,16548,06254010,20020516,20220331,1
BOBE,18570,09676110,19771020,20180111,1
BOFI,90634,05566U10,20050317,20180912,1
BOFI,90634,05465C10,20180920,20220331,1
BOJA,15363,09748810,20150618,20190125,1
BOKF,76892,05561Q20,19950316,20220331,1
BOOM,33823,26788810,19961017,20161113,1
BOOM,33823,23291C10,20161117,20220331,1
BOVI,89891,10211F10,20031105,20190101,1
BOVI,89891,03837C10,20190117,20220331,1
BOW,66130,10218310,19840518,20071028,1
BOW,66130,00368710,20071115,20090415,1
BOW,,,20090514,20110119,6
BOW,12437,00368720,20110120,20120523,1
BOW,12437,76117W10,20120614,20220331,1
BOYD,79758,10330410,19931216,20220331,1
BPBC,80223,10111910,19951116,20210630,1
BPMC,15284,09627Y10,20150618,20220331,1
BRA2,77205,09161R10,20040916,20071210,2
BRA2,77205,68232410,20071220,20160608,1
BRA2,77205,14740B10,20160616,20161128,1
BRA2,77205,14740B60,20161215,20180308,1
BRBR,18967,07982310,20191017,20220310,1
BRBR,22812,07831C10,20220317,20220331,1
BRCO,18973,10467410,19850314,20220331,1
BRHZ,85531,10919010,19971218,19980726,1
BRHZ,85531,10919510,19980820,20080528,1
BRHZ,13739,10919410,20130314,20220331,1
BRK2,81241,11434A10,19950316,20020514,1
BRK2,81241,11442E10,20020516,20030227,1
BRK2,81241,11434010,20030320,20220331,1
BRKL,85860,11373910,19980514,20020709,1
BRKL,85860,11373M10,20020718,20220331,1
BRSS,13903,37953G10,20130620,20190715,1
BSA,91040,06985P10,20051215,20161226,1
BSA,91040,06985P20,20170216,20191202,1
BSA,,,20191219,,6
BSET,17137,07020310,19760115,20220331,1
BSFT,93428,11133B40,20100715,20180201,1
BSGM,,,20170420,20180919,6
BSGM,18103,09073N20,20180921,20220331,1
BSIM,19880,12256510,19761118,19940315,1
BSIM,19880,57632310,19940414,20220331,1
BSQR,87302,11776U10,19991118,20051006,1
BSQR,87302,11776U30,20051020,20180220,1
BSRR,87014,06486010,19990916,20010809,1
BSRR,87014,82620P10,20010816,20220331,1
BSX,77605,10113710,19920618,20220331,1
BTIM,77393,09066L10,19961114,20190811,1
BTIM,77393,53566P10,20190815,20220331,1
BTN,82234,05851610,19960215,20180316,1
BTPH,,,20010215,20020619,6
BTPH,89875,09065V20,20031001,20120603,1
BTPH,89875,09065V30,20120614,20130717,1
BTPH,89875,00182C10,20130718,20220331,1
BUFF,15494,09531U10,20150820,20180424,1
BURL,14182,12201710,20131114,20220331,1
BV,17867,10948C10,20180816,20220331,1
BVIC,,,20070816,20070919,6
BVIC,92456,04744L10,20071212,20220331,1
BVV,13261,07327110,20120315,20180131,1
BW,55597,11742110,19760115,20110307,1
BW,55597,57669010,20110317,20220331,1
BWA,79545,09972410,19931118,20220331,1
BWC,79668,07745910,19931118,20040715,1
BWCN,10220,05615F10,20100802,20150630,1
BWCN,10220,05605H10,20150716,20220331,1
BWI1,16417,05775510,19861016,19951018,1
BWI1,10239,05775520,19951019,20180731,1
BWI1,10239,74368L20,20180816,20210528,1
BWLD,89904,11984810,20040115,20180202,1
BXCN,90496,09624H10,20050120,20160613,1
BXCN,90496,09624H20,20160616,20220331,1
BXG,92108,09253U10,20070719,20190630,1
BXG,92108,09260D10,20190718,20220331,1
BYND,18572,08862E10,20190516,20220331,1
BZH,80193,07556Q10,19940414,20121011,1
BZH,80193,07556Q88,20121018,20220331,1
CA1S,,,20030619,20031217,6
CA1S,90313,16936R10,20040824,20220331,1
CAC3,77660,22531010,19920820,20220331,1
CACI,20512,12719020,19830818,19860604,1
CACI,20512,12719030,19860619,20220331,1
CACO,11267,14920510,19870422,20220331,1
CADL,89905,13123E50,20040219,20180405,1
CAF,47626,12611710,19780615,20220331,1
CAFD,15415,28253910,20150716,20180619,1
CAG,56274,20588710,19771020,20220331,1
CAK1,77902,16307210,19921217,20220331,1
CALM,20598,12803020,19990218,20220331,1
CALP,83981,13134710,19961114,20051205,1
CALP,,,20051215,20080213,6
CALP,92530,13134730,20080214,20180308,1
CALX,93272,13100M50,20100415,20220331,1
CAMP,20670,12990010,19840315,20040803,1
CAMP,20670,12812610,20040819,20220331,1
CAND,76215,13740910,19971120,20050630,1
CAND,76215,45105510,20050714,20190313,1
CAND,76215,45105530,20190314,20210803,1
CAPI,91979,12477X10,20070517,20211122,1
CARA,14422,14075510,20140320,20220331,1
CARZ,12960,14133710,20111020,20191223,1
CASI,25778,20491210,19820520,20060201,1
CASI,25778,12673P10,20060216,20181102,1
CASS,83738,14774110,19960919,20010129,1
CASS,83738,14808P10,20010215,20210129,1
CASY,21742,14752810,19840419,20220331,1
CAT,18542,14912310,19760115,20220331,1
CATI,89876,14622910,20031120,20220331,1
CATM,92457,14161H10,20071211,20160630,1
CATM,92457,G1991C10,20160714,20210618,1
CATY,76504,14915010,19980716,20220331,1
CAVM,92034,14965A10,20070517,20110619,1
CAVM,92034,14964U10,20110714,20180705,1
CBAM,11707,13201110,19880218,20191203,1
CBAY,14691,23257D10,20140814,20220331,1
CBCG,84198,12479F10,19970220,19980519,1
CBCG,84198,12489L10,19980618,20010720,1
CBCG,90199,12497T10,20040617,20111004,1
CBCG,90199,12504L10,20111020,20220331,1
CBDB,,,20091119,20120314,6
CBDB,13412,98741R20,20120530,20161113,1
CBDB,13412,94850Q10,20161117,20170716,1
CBDB,13412,81789Y10,20170720,20181112,1
CBDB,13412,45166V10,20181115,20220331,1
CBLK,17784,14081R10,20180614,20191007,1
CBOH,93429,12503M10,20100617,20220331,1
CBPO,,,20070920,20071219,6
CBPO,93189,16938C10,20091202,20170723,1
CBPO,93189,G2151510,20170817,20210420,1
CBPX,14478,21117110,20140320,20200131,1
CBRL,27562,22410010,19820819,19990103,1
CBRL,27562,12489V10,19990114,20081211,1
CBRL,27562,22410J10,20081218,20220331,1
CBSH,25129,20052510,19800619,20220331,1
CBSI,86896,20360710,19870416,20220331,1
CBT,46690,12705510,19760115,20220331,1
CBTB,20053,12478010,19820819,19890911,1
CBTB,20053,87161C10,19890914,20140518,1
CBTB,20053,87161C50,20140619,20220331,1
CCAX,10716,22025610,19861001,19981231,1
CCAX,85234,74264N10,19990114,20001001,1
CCAX,85234,22025Y10,20001019,20010517,1
CCAX,85234,22025Y40,20010614,20161109,1
CCAX,85234,21871N10,20161117,20220331,1
CCC2,70519,20161510,19861029,19881215,1
CCC2,70519,74158910,19890119,19940102,1
CCC2,70519,89419010,19940120,19981007,1
CCC2,70519,17296710,19981015,20110508,1
CCC2,70519,17296742,20110519,20220331,1
CCE,70500,19121910,19861121,20101003,1
CCE,70500,19122T10,20101014,20160527,1
CCE,16048,G2583910,20160616,20220331,1
CCK,17726,22825510,19760115,20030225,1
CCK,17726,22836810,20030320,20220331,1
CCMM,,,20100218,20100317,6
CCMM,12308,16117M30,20100914,20160517,1
CCMM,12308,16119P10,20160519,20220331,1
CCMP,88152,12709P10,20000518,20200930,1
CCMP,88152,12571T10,20201015,20220331,1
CCNE,86384,12612810,20020516,20220331,1
CCRN,89167,22748P10,20011220,20030513,1
CCRN,89167,22748310,20030515,20220331,1
CCRT,86819,20478N10,19990520,20090630,1
CCRT,86819,20478T10,20090716,20121202,1
CCRT,86819,04914Y10,20121220,20220331,1
CCS1,87055,22160710,19851219,19931021,1
CCS1,87055,74143W10,19931118,19970205,1
CCS1,87055,22160Q10,19970220,19990829,1
CCS1,87055,22160K10,19990916,20220331,1
CCVD,83633,14160K10,19960718,19990124,1
CCVD,83633,75024110,19990218,20020602,1
CCVD,83633,29266S10,20020620,20190305,1
CCVD,83633,29266S30,20190314,20200715,1
CCVD,,,20200716,,6
CCXN,20117,12500610,19840920,19880720,1
CCXN,20117,00512510,19880818,20181001,1
CCXN,20117,53815P10,20181018,20220331,1
CDAY,17700,15677J10,20180614,20220331,1
CDEV,16021,15136A10,20161020,20220331,1
CDG2,69796,13721920,19900118,19920617,1
CDG2,64899,13721910,19920618,19980218,6
CDG2,69796,13721920,19920618,19980218,6
CDG2,69796,13721920,19980219,20000919,1
CDG2,69796,21036P10,20001019,20220331,1
CDIC,21371,14148710,19831215,19940213,1
CDIC,21371,14149Y10,19940317,20220331,1
CDIS,85168,12791410,19970814,20060305,1
CDIS,85168,42330P10,20060316,20220331,1
CDK,14926,12508E10,20141120,20220331,1
CDL,65525,17286210,19840315,20000104,1
CDL,87532,75540810,20020117,20220331,1
CDLX,17315,14161W10,20180315,20220331,1
CDNA,14797,14167L10,20140814,20220331,1
CDPD,80924,12512710,19971218,19991121,1
CDPD,80924,82966U10,19991216,20080805,1
CDPD,80924,82967N10,20080814,20131114,1
CDPD,80924,82968B10,20131219,20220331,1
CDR,85763,14174P10,19990520,20000628,1
CDR,85763,92930Y10,20000720,20120930,1
CDR,85763,92936U10,20121018,20220331,1
CDTC,79808,12692410,19940120,20040715,1
CDTC,79668,07745410,20040819,20220331,1
CDTX,15286,17175710,20150514,20220331,1
CDW,13949,12514G10,20130718,20220331,1
CDXC,,,20080717,20160413,6
CDXC,16007,17107740,20160425,20220331,1
CDXS,93345,19200510,20100520,20220331,1
CE1A,88908,15201P10,20040415,20200605,1
CE1E,90082,15568510,20040415,20220331,1
CEC1,85724,14166510,19980319,20200101,1
CEC1,85724,71363P10,20200116,20220331,1
CEIX,17039,20854L10,20171214,20220331,1
CELG,11552,15102010,19881020,20191120,1
CEMI,,,20051020,20060315,6
CEMI,13453,16357220,20120607,20220331,1
CEMP,13263,15130J10,20120315,20171105,1
CEMP,13263,58549G10,20171116,20190221,1
CEMP,13263,58549G20,20190314,20200110,1
CEMP,,,20200116,,6
CEN2,77780,15352710,19931014,20220331,1
CEN2/1,91815,15352720,20070215,20220331,1
CENX,83244,15643110,19960516,20220331,1
CEPU,90520,15087010,20050217,20220331,1
CERC,15833,15671L10,20151217,20210825,1
CERC,15833,05338F10,20210916,20220331,1
CERN,10909,15678210,19870416,20220331,1
CERS,84413,15708510,19970320,20220331,1
CEY,89003,15688010,20010719,20060131,1
CEY,89003,31620M10,20060216,20220331,1
CFBI,27888,22989910,19820819,20220331,1
CFF,90829,12526910,20050818,20220331,1
CFFN,86820,14057C10,19990415,20101221,1
CFFN,86820,14057J10,20110120,20220331,1
CFG,14889,17461010,20141016,20220331,1
CFMS,15496,20717E10,20150820,20220331,1
CFXX,92648,19401410,20080515,20220331,1
CFXX,,,20220414,,6
CGBD,16780,87228010,20170720,20220331,1
CGBD,,,20220519,,6
CGNX,75654,19242210,19891019,20220331,1
CHCO,11442,17783510,19951116,20220331,1
CHCS,78963,16861510,19930520,20220331,1
CHDN,79026,17148410,19950518,20220331,1
CHE,64194,16359610,19760115,20030521,1
CHE,64194,77878710,20030619,20040517,1
CHE,64194,16359R10,20040520,20220331,1
CHEF,12913,16308610,20110915,20220331,1
CHEX,84723,16411R10,19990617,20001017,1
CHEX,84723,16411R20,20001019,20220331,1
CHFC,11992,16373110,19900118,20190731,1
CHFC,11992,87230710,20190815,20210608,1
CHFN,89168,16122M10,20020620,20130408,1
CHFN,89168,16122W10,20130418,20180831,1
CHGG,14273,16309210,20131219,20220331,1
CHGO,84062,16788910,19970220,20040815,1
CHGO,84062,09180C10,20040819,20220331,1
CHH1,84019,17038010,19961219,19971015,1
CHH1,84019,86694810,19971120,20010104,1
CHH2,85517,16990510,19971120,20220331,1
CHKE,23107,16444310,19840419,19890510,1
CHKE,76689,16444520,19911017,19930601,1
CHKE,79315,16444L10,19930715,19941226,1
CHKE,79315,16444H10,19950119,20190626,1
CHKE,79315,03755M10,20190718,20190926,1
CHKE,79315,03755M20,20191017,20200901,1
CHL,47896,16379810,19760115,19880425,1
CHL,47896,16372210,19880519,19960331,1
CHL,47896,16161A10,19960418,20010101,1
CHL,47896,46625H10,20010118,20220331,1
CHLI,23297,16905510,19840315,19910509,1
CHLI,23297,10964110,19910516,20220331,1
CHMA,15497,16706W10,20150820,20210805,1
CHMR,13870,16934W10,20130516,20220331,1
